filename,elbow_angle,torso_angle,hip_knee_angle,elbow_offset_pct,scap_elevation_deg,chin_over_bar,faults
02cfadb3-9ef9-42dc-8234-e149887540a1_0_jpg.rf.9a9d27676ecb40d0f41cd6ad72154624.jpg,170.68291206768268,5.589456726967149,177.43932909446264,0.49131553084350443,-19.79212760925293,False,ELBOW_FLARE
02cfadb3-9ef9-42dc-8234-e149887540a1_11_jpg.rf.3e2f95db944c531fef3993c7d922969f.jpg,152.65353119623856,11.685495613252241,60.40614416795314,0.44620267280261455,-65.31721830368042,True,"ELBOW_FLARE, KIPPING_HIPS"
02cfadb3-9ef9-42dc-8234-e149887540a1_160_jpg.rf.ab95b4568e715ad4873495b93a85e05d.jpg,100.82498034594485,23.727536377310503,176.70784188218843,0.2899119808365769,-60.14070510864258,False,"TORSO_LEAN, ELBOW_FLARE"
02cfadb3-9ef9-42dc-8234-e149887540a1_173_jpg.rf.24ba4a3bea7b982fb1d734d8f6952f28.jpg,156.31071761419074,8.707449422517666,179.40128559919685,0.4391144792676373,-91.40996217727661,True,ELBOW_FLARE
02cfadb3-9ef9-42dc-8234-e149887540a1_183_jpg.rf.790818d350aa665e8a96dc0641b5069a.jpg,29.951351149441077,9.862967084956443,93.52834333579881,0.40541589532260563,-56.28046989440918,True,"ELBOW_FLARE, KIPPING_HIPS"
02cfadb3-9ef9-42dc-8234-e149887540a1_29_jpg.rf.a04ac3f57703402a67dab759f25079d6.jpg,81.83888499043282,7.711229988239665,10.73824033141888,1.058863478541698,-15.791714787483215,True,"ELBOW_FLARE, KIPPING_HIPS"
02cfadb3-9ef9-42dc-8234-e149887540a1_79_jpg.rf.0a4b602f6a4b7a901af741a28ddf768e.jpg,177.2843743996265,15.4483392929164,155.73932344399807,0.15313289312203646,-40.79174280166626,False,"TORSO_LEAN, KIPPING_HIPS"
02cfadb3-9ef9-42dc-8234-e149887540a1_91_jpg.rf.8b9608c4468fd55814cbc25a7c87e34b.jpg,152.22798897439299,6.852486397667714,178.50867707447821,0.39839921485544727,-69.87815380096436,True,ELBOW_FLARE
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_0_jpg.rf.29979d6476ba68be9663b301abd620cc.jpg,173.71384958976273,1.7240945822780191,179.6017296835896,0.2835407654002545,-15.240665674209595,True,ELBOW_FLARE
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_104_jpg.rf.98e4031b1311c25e04dc7be849757296.jpg,123.55374757992013,8.306888969153025,174.87464891098165,0.8233191882828521,-22.13348150253296,True,ELBOW_FLARE
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_124_jpg.rf.6ded76ea0259929b53d1c6677b04dab9.jpg,17.988955668931826,2.6351092569006767,179.9182029857296,0.3349764776305906,-29.474430084228516,True,ELBOW_FLARE
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_20_jpg.rf.b2c8419b0eb14f2a85742aa17f189642.jpg,120.99816338601562,4.7405097831845895,166.0645460981639,0.6670196273554322,-23.5322105884552,True,ELBOW_FLARE
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_36_jpg.rf.b554c7acdcbaea8e3cf430a18bf0ede3.jpg,19.537465624800625,7.02116353474494,156.47914439700273,0.38741824958628013,-29.103223085403442,True,"ELBOW_FLARE, KIPPING_HIPS"
04a2fdf5-1bc5-4947-b3b8-a983f6778bc9_70_jpg.rf.58dc22f7e162366f68dbf1ae9b18f32f.jpg,171.3879438342048,2.9856182868876577,178.3070331010492,0.3467187697261459,-17.289637327194214,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_0_jpg.rf.f23abb6d8fa01fd1d9841160054bbec3.jpg,178.31615037328294,1.5431691591474448,176.72179312168385,0.2949437553597674,-19.245901107788086,False,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_106_jpg.rf.bf5b1e8b60dc84ccbf6f31b8ecc7a7ff.jpg,25.644044928460808,1.0133326167767125,179.46826896628986,0.3775566936607756,-32.108450531959534,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_140_jpg.rf.3011a106d210294e7b2cde5af9e8f122.jpg,168.93342235835675,0.4721064222725487,177.926786022734,0.4010761875698128,-19.497181177139282,False,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_170_jpg.rf.7901828f5d03095a2966bce952ccc6ff.jpg,102.58347068522315,1.1299568971410077,179.49661957632478,0.773031784996257,-24.22086238861084,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_17_jpg.rf.84e7cd617efa34f87da4ad2f404aa1ad.jpg,129.47577665846876,1.1839429874172525,178.9687907817985,0.7449480871431808,-24.608516693115234,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_185_jpg.rf.32091650cb225a1828b9cce031cd14bb.jpg,25.65546234129455,0.25444591872789607,179.64285790936532,0.4267313867559312,-31.408214271068573,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_34_jpg.rf.bd096ae2a037ad899d95d2e829f5a808.jpg,25.44514345798573,0.30945650880249487,178.89082263881286,0.44078748946256363,-31.364708840847015,True,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_65_jpg.rf.9dc1f04cd7baedcf605529faf38bd499.jpg,168.71690756583766,0.98295831029466,176.28418551664632,0.43474438268721055,-19.940378665924072,False,ELBOW_FLARE
0689e8e0-7ce6-4c38-b38c-673997295c7a_92_jpg.rf.0eefc585056eb19eaa274ccb32c642e6.jpg,122.2381035229276,0.7673320656045595,179.07275274035663,0.7273350183933349,-24.546278715133667,True,ELBOW_FLARE
0e54b702-c62b-4015-bc73-5821d53ad4e1_14_jpg.rf.625b1086c90e7acfeef12df5eb378dce.jpg,11.75587634036132,159.2092968537425,175.9631172842491,1.203848085380093,29.182519912719727,False,"TORSO_LEAN, ELBOW_FLARE, SCAP_SHRUG"
0e54b702-c62b-4015-bc73-5821d53ad4e1_28_jpg.rf.dfc3b4cf06e45902535317cf8b099c81.jpg,36.85861262386544,10.11612726870469,179.34339829103612,0.21502986304893215,-96.81774616241455,True,ELBOW_FLARE
0e54b702-c62b-4015-bc73-5821d53ad4e1_34_jpg.rf.c9b1b79ed6ff54a093f0f219bb86acd6.jpg,13.67886750019087,12.555951631069542,7.831998715889368,0.15437188168333277,-43.730928897857666,True,KIPPING_HIPS
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_121_jpg.rf.e5180ce2edba29bc7aa2e3610ee97469.jpg,171.8295317303551,3.5108988485473174,100.82511518795305,0.44017330938586374,-25.684940814971924,True,"ELBOW_FLARE, KIPPING_HIPS"
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_132_jpg.rf.caad736ba0ef83ed1514d95382c51486.jpg,92.21232625522383,5.898597948037622,151.08400927551597,0.7230818105159311,-36.874752044677734,True,"ELBOW_FLARE, KIPPING_HIPS"
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_144_jpg.rf.0dfed09344cdc8de70705f2634ba11e9.jpg,40.56554615952613,5.487872013084831,153.1833678187743,0.5663083321283132,-42.31957197189331,True,"ELBOW_FLARE, KIPPING_HIPS"
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_20_jpg.rf.d8f3d7b0137db4ff29a1df55d6fcb6b0.jpg,173.27566332040837,2.297452589129631,163.573932012175,0.04365692596312399,-24.476916790008545,True,PERFECT_FORM
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_35_jpg.rf.3ab10ec489dd5b102eb3b348b7402928.jpg,178.3950732551891,3.8884984039344337,159.85565086029274,0.1325669121088717,-29.52697992324829,True,KIPPING_HIPS
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_43_jpg.rf.b3e00860e0b14caa230a218fa485e64f.jpg,19.205870245941643,5.397713710048848,156.43018927170436,0.19728450627568958,-38.7539666891098,True,KIPPING_HIPS
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_75_jpg.rf.d0b309527fcbd280755ae1a67921c159.jpg,167.40324675726032,2.642077448617431,147.09574391714608,0.339878373151975,-25.626479387283325,True,"ELBOW_FLARE, KIPPING_HIPS"
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_85_jpg.rf.0090a7b9b18bcd718b1df3cd173b9a45.jpg,93.51994572155843,4.198347615346868,149.2621090435707,0.7102793790818188,-33.85529279708862,True,"ELBOW_FLARE, KIPPING_HIPS"
16f29b6d-ed0c-46e5-80e0-8a83fc97d4de_94_jpg.rf.d9980099fafd237b87469a4721c7ede5.jpg,29.327421904043483,4.385415848070274,152.62297308734995,0.57875792085385,-38.371381759643555,True,"ELBOW_FLARE, KIPPING_HIPS"
1824d061-48f8-4c65-8d95-67a871c14ab6_150_jpg.rf.daa9f05e7d9161ecaa268c4cfc5c15fe.jpg,146.66680246750315,14.215267624080848,178.6080439333012,0.18397930013870847,-21.51847243309021,True,PERFECT_FORM
1824d061-48f8-4c65-8d95-67a871c14ab6_168_jpg.rf.d69007175617f835bb90c90270aeff69.jpg,115.75339768009994,17.313327223119543,170.72540226287595,0.2922671263061477,-22.250726222991943,True,"TORSO_LEAN, ELBOW_FLARE"
1824d061-48f8-4c65-8d95-67a871c14ab6_190_jpg.rf.ed0d20dffbdfac4a8fe7ae60a87af182.jpg,87.26662594594698,18.616709984137245,175.38822757831932,0.3747750551451488,-23.256661891937256,True,"TORSO_LEAN, ELBOW_FLARE"
1824d061-48f8-4c65-8d95-67a871c14ab6_250_jpg.rf.7194aa0db82f6c642e65eb5670999001.jpg,150.17419971561512,9.371721101474538,176.81779803188485,0.11530047899402636,-17.05976128578186,False,PERFECT_FORM
1824d061-48f8-4c65-8d95-67a871c14ab6_277_jpg.rf.ff697d3945abcdb4e6f12ea9c98371e5.jpg,111.81421864433436,15.242659582058636,166.4902608044748,0.2991167414558349,-21.48074984550476,True,"TORSO_LEAN, ELBOW_FLARE"
1824d061-48f8-4c65-8d95-67a871c14ab6_299_jpg.rf.5d663961d7572473a11a407fa2e54515.jpg,77.00184087769506,10.84332866262142,167.71469935246697,0.36818892920591173,-22.12471604347229,True,ELBOW_FLARE
1824d061-48f8-4c65-8d95-67a871c14ab6_55_jpg.rf.aafacc4957c21ad133b1e4807907df62.jpg,151.38743464173797,6.9795508671993005,177.70791723152658,0.07799583380405008,-19.192267656326294,True,PERFECT_FORM
1824d061-48f8-4c65-8d95-67a871c14ab6_70_jpg.rf.2892631656664ccc28d4d51fbf0ae384.jpg,120.24221067777817,8.35941278447113,177.24977387314544,0.18882795998483434,-20.843478441238403,True,PERFECT_FORM
1824d061-48f8-4c65-8d95-67a871c14ab6_90_jpg.rf.ac233828749cebb40d7d722439fc960d.jpg,79.97540010996637,10.34521268571121,176.95662481259444,0.34654320788694964,-21.53042435646057,True,ELBOW_FLARE
1d2780ca-408a-4103-a318-f12af39899ad_106_jpg.rf.6d7374aea2046ea04434de9c4f22637b.jpg,24.289531253051738,25.93627355450173,166.86911183496144,0.7545086592458198,-9.483132362365723,True,"TORSO_LEAN, ELBOW_FLARE"
1d2780ca-408a-4103-a318-f12af39899ad_10_jpg.rf.0d443ed73db85ed82e7ccedfa3c904c7.jpg,107.81824510351318,20.67603846352968,172.22288383300375,0.6935897122085174,-12.006833553314209,True,"TORSO_LEAN, ELBOW_FLARE"
1d2780ca-408a-4103-a318-f12af39899ad_125_jpg.rf.aa0307386f61cd760989a3299bc41ad9.jpg,115.01228976568896,23.81748126990032,159.2700070098156,0.7586545276399779,-11.235655546188354,True,"TORSO_LEAN, ELBOW_FLARE, KIPPING_HIPS"
1d2780ca-408a-4103-a318-f12af39899ad_138_jpg.rf.5945d8bf5242cf9153689116e5cd93d8.jpg,84.48797687136306,30.999158334858127,150.68332424936713,1.301397638797511,-11.604759693145752,True,"TORSO_LEAN, ELBOW_FLARE, KIPPING_HIPS"
1d2780ca-408a-4103-a318-f12af39899ad_149_jpg.rf.c9232ff2434027a4e6b205f181ba8b86.jpg,35.23119670332481,26.134174609941706,167.962342882999,0.6397897845477687,-10.534000396728516,True,"TORSO_LEAN, ELBOW_FLARE"
1d2780ca-408a-4103-a318-f12af39899ad_168_jpg.rf.b65850be45c35ea895be5ed144f5210f.jpg,115.67782173158965,23.43653088824745,170.39969708581447,0.8023847342807279,-10.91368317604065,True,"TORSO_LEAN, ELBOW_FLARE"
1d2780ca-408a-4103-a318-f12af39899ad_179_jpg.rf.11464deba142c66cc309069f906a4f8f.jpg,88.03247377516321,26.580318297625606,140.60277696465653,0.9587139291357739,-10.06824016571045,True,"TORSO_LEAN, ELBOW_FLARE, KIPPING_HIPS"
1d2780ca-408a-4103-a318-f12af39899ad_190_jpg.rf.1d69ff6edcf7f38b718259267bc578fc.jpg,78.85365820735517,35.473582896727336,47.1391393776606,0.9487009343626142,-9.763423204421997,True,"TORSO_LEAN, ELBOW_FLARE, KIPPING_HIPS"
